Score,Loudness,ZCR,neutral,negative,positive,Word2Vec_PCA_0,Word2Vec_PCA_1,Word2Vec_PCA_2,Word2Vec_PCA_3,Word2Vec_PCA_4,Word2Vec_PCA_5,Word2Vec_PCA_6,Word2Vec_PCA_7,Word2Vec_PCA_8,Word2Vec_PCA_9,MFCC_Avg,Chroma_Avg,Mel_Avg
5,-0.0353400463697599,-0.1343669250645995,0.500238299369812,0.2314098179340362,0.2683518230915069,1.845243246854657,-0.9446023000326822,-0.05744746781964808,-1.7475003549810777,0.43368045054643084,0.3262775459675053,-0.3616075477274901,0.24299037748921887,-0.31901676858179456,-0.36073532846394624,0.08474253168963913,-0.38822248822430394,-0.48737689168314735
3,-0.2151779164604467,-0.1954335870229431,0.5918472409248352,0.2181680351495742,0.1899847686290741,-3.4719013941709473,2.1327971480922105,1.1173570715729861,-0.8885136255861322,-0.007805662201950153,-0.470980142872603,0.1607678572347941,-0.05603353610414157,-0.11194411056700089,-0.4286686582705837,0.3704314776793099,-0.3666578324471282,-0.6468285484634202
5,-0.3537966742311522,-0.0580708661417322,0.3118151724338531,0.023776926100254,0.6644079089164734,-0.47888650807556593,-0.7879944264606896,-3.0297490984549205,1.1502155386124686,-1.6901777827613251,-0.5355213722162224,0.46832098100081726,-0.09492300626123985,0.10033394081907002,-0.15565184501428656,0.12498773384979339,-0.35877474352552097,-0.7596337855307559
5,-0.3589614756839525,-0.0850495804729215,0.2889298498630523,0.018540745601058,0.6925293803215027,-0.5772553479963037,-0.798330104568833,-2.8646607378834674,1.1158246454260865,-1.599336507405199,-0.47214513811412956,0.40575445207278166,-0.15016311604479485,0.12392936712964242,-0.12468627621198655,0.10752548045235083,-0.527593597171903,-0.5733138319341335
3,-0.282029643381106,-0.090860519538805,0.3974969983100891,0.0808541774749755,0.5216487646102905,1.7365264780983594,-0.3856415371028722,0.3671188982092201,0.044724795944688235,-0.32878056202073214,-0.5862457256287471,-1.1862406894675226,-0.41040352374757844,-0.941259589047201,0.5606830275620647,0.1309442932790492,-0.3967358923734678,-0.4549564973704516
3,-0.1813302519585488,-0.4936120789779325,0.5274086594581604,0.310808926820755,0.1617824286222458,-0.262773701469962,-0.8365684065962004,1.28090854070774,-0.06668882365544762,-0.3075763275371068,1.1342019428674983,-0.05025251557163847,-0.5284883883462012,0.9193905921609132,-0.08596540413379095,0.15817093596710158,-0.36315140179202005,-0.6637411899375372
3,0.6472571199109393,0.4970212765957448,0.5366038084030151,0.259999006986618,0.2033972144126892,-0.9051180564889152,2.0043101735556683,-0.6461752873307194,0.3563037308994118,0.5394135031951917,-0.1953419381910042,-0.25384721664492094,-0.027381077280742343,-0.014195358870783131,-0.07642692150010391,0.5165260497677666,-0.43928488548721983,-0.1168676449923385
3,0.1201994459946798,0.0244444444444442,0.5165795087814331,0.2389652729034423,0.2444552183151245,-0.5178976734333317,-0.027182758639837133,-3.4073120198947198,0.5248951834586567,-0.7674046793831942,-0.9030545489187676,-0.6215621837065408,-0.1534067921309346,0.18714962450044753,-0.12145197211594243,0.09850688539317355,-0.41113757917884963,-0.6876609804237003
1,-0.1162726031116632,-0.5784771072442305,0.558650016784668,0.2997393608093261,0.1416106671094894,-2.913368481602312,0.010131565148956223,0.9484244731911083,0.46640045806012326,-1.311000810259007,-0.3261648216642939,0.7275392093268551,-0.27385879830608684,-0.8327856795764036,-0.18732161351499635,0.006425997662003536,-0.3919917409805894,-0.691499534483208
3,-0.4981978179942556,-0.7153991200502829,0.3185328841209411,0.0349606163799762,0.6465064883232117,1.158069064398733,-1.8292194765663996,0.3925483917235939,-2.2699269491066922,-0.5499011864644155,-0.2942818156101227,-0.5761953116793066,-0.3779525615232962,-0.22296789130156958,-0.020871693811088738,0.2143592905856663,-0.5131904722820766,-0.6937109304206411
5,-0.2652252189221957,-0.4588910702599799,0.5554038882255554,0.327908307313919,0.1166877225041389,-1.2292645146752392,1.346290651244579,1.4862544125171908,-0.4370876704358577,-0.4184205709612418,-0.01588853103752758,-0.027249694815329233,0.32249657279431737,0.037753331298236256,0.018606252901283666,0.00569751685900542,-0.4351717790610471,-0.6495308618425222
5,-0.3710284041000704,-0.1465027863132128,0.3079945743083954,0.0587967634201049,0.633208692073822,-0.9628451240800032,-0.8286003359582891,-0.41678161063238167,0.6877990022847734,0.565547272518254,0.5611000259226573,-0.1962595023439151,-0.27491245454515556,-0.2343029826484036,0.23403871433727802,0.08002728047700532,-0.5443914162577865,-0.6015971012392695
1,-0.439343010202216,-0.5431470833947616,0.4626989960670471,0.1489198058843612,0.388381153345108,0.8325527038831989,-1.10528860919404,-0.04464477128234827,-0.5326494208411781,-0.656011062158757,-0.7716809455653697,-1.5506421285831071,-0.7265207586938593,-1.332236063293404,0.8731241878523491,0.011968995075486525,-0.38754628059918816,-0.598960439301433
3,-0.3228522087052548,-0.4199098504837291,0.3915265202522278,0.0476806312799453,0.560792863368988,-1.0988453516696302,-2.116841706301598,0.47078512720125365,-0.22825870314232566,0.02216938611303632,0.6381501762815027,-1.2069821988323202,-0.5077831487178786,-0.14018321806043782,1.5913384285091252,0.23050935131794692,-0.4393713742823611,-0.6263044164565488
3,-0.1929402178682988,-0.3939124770533546,0.318245381116867,0.0348863042891025,0.6468683481216431,-0.13908674929086917,-1.2236869645365078,1.0705346578335087,-1.4210004445556565,-0.10020018269465054,-0.24355487467281253,0.3744847169604734,-0.054545056809769434,-0.03272677690038265,0.034040662443725854,0.2556453123850424,-0.35177570706413375,-0.5858761525883817
3,-0.5816774194928508,-0.362767347500172,0.59456467628479,0.2914032936096191,0.1140319481492042,-3.374752714776604,1.9668001638301882,1.086800265480874,-0.933744086701865,-0.15372789433078377,-0.6115988502662866,0.12759517158416442,0.36241044841704584,-0.14714181360785358,-0.4276787398235721,0.1029324773828549,-0.5325736553003074,-0.7453926862973521
3,-0.3522105174173012,-0.4794879108709877,0.643895149230957,0.1130504235625267,0.243054449558258,-2.2680804220470936,1.8369725085868922,1.3934910380795322,-0.9000898118546397,0.027338510322165194,-0.2900554796205594,-0.13977752151820264,-0.047395287973010555,0.20360564342611912,-0.3145270805559956,0.021476340582437244,-0.3549225449468818,-0.565217701356586
1,-0.2493607068376787,-0.532557319223986,0.4935815632343292,0.2944010198116302,0.2120174467563629,0.4588325093427103,-0.9841393522617661,-0.7001934433093174,-1.2572860532040744,0.7301213941706275,0.4884031275705799,-0.08807535294106479,0.06831780820273942,-0.23469934999411354,-0.12856834932817288,0.2678275852658374,-0.43058127702335924,-0.6738122354297044
3,-0.6858393904059752,-0.0948163507109004,0.6296173334121704,0.1415155977010727,0.2288670390844345,-2.267691828318362,1.8677685127795178,1.3547659578503808,-0.9184696553321152,0.037801488389902195,-0.19670631022210688,-0.22567771669026412,-0.33888196404949067,0.12797144310041964,-0.30156386493729853,0.1108854016025313,-0.2647138654525552,-0.5226769955654308
5,-0.1351337049424513,-0.5850922121536182,0.3075498044490814,0.0269193202257156,0.6655308604240417,3.519655314811529,1.6048980918717255,-0.30570747227142514,-0.6357719992265727,-0.09211270284366432,-0.045134589466873896,0.31824806228960534,-0.10017639702171367,0.01944435125075703,0.039746789855165096,0.05113676797981225,-0.43344257216136817,-0.6180283626206863
1,-0.2248816519012268,-0.3728728728728728,0.4071548879146576,0.1192522868514061,0.4735928475856781,3.601949865321528,0.9623207762798331,1.2370385223321694,1.287639162908364,0.27216780039238087,-0.17627813212664675,-0.5165173726112907,0.26928492135240917,-0.09848553232819318,-0.1132117502419822,0.10264824699605381,-0.4670173000261675,-0.5668131140082353
1,-0.8480035548041878,0.2526618378501048,0.3292644321918487,0.0542538538575172,0.6164817214012146,1.8818985073931767,-0.7620222335280038,1.3190434218849583,1.3269758370569744,0.3720769656863009,-0.47003863894548426,-0.10351367325768075,0.12022053893194001,-0.30961012634333834,-0.22732146459065808,0.24564152893770064,-0.28155168977951067,-0.6605745000850246
5,-0.5229020085769798,-0.2454595487066595,0.538522481918335,0.2564294934272766,0.205048069357872,0.8096233943700748,-2.927639466104603,0.8625517386035335,1.709691078191793,0.45162981384337064,-0.6214761903137718,0.20214802050425376,0.18027362536589794,-0.3850815917838607,-0.7343418464060393,0.06888208664130419,-0.41795788810895573,-0.6733435530599272
5,-0.3928080970756518,-0.0374193548387098,0.5323198437690735,0.2075869441032409,0.2600932419300079,-0.910185744268066,0.10342260617180793,-0.06631361700822201,-0.06921624418288977,0.624448587589867,0.07637646416578706,-0.3604394225742213,0.13424617199289446,-0.12303245223288835,0.139328416786676,0.3263529698426482,-0.253837172279535,-0.5679974521141129
3,-0.3771705304597416,-0.5313115819299311,0.3968714773654938,0.1916874498128891,0.4114410281181335,0.6134723362112231,-0.20156437215034392,0.16928985071600133,-0.1437315879828511,0.12485256925468594,0.10218257494111373,-0.3744699671498589,0.01760692858713822,0.013092310849292256,-0.07691597475325,0.2472137580620869,-0.35857326527215505,-0.6283960633137503
5,-0.0104831465639425,0.4977443609022555,0.3156554102897644,0.0247519612312316,0.6595926284790039,-1.1422228492138902,-0.6943653274873282,-2.4085889555956834,1.339820873735809,-1.725044045646752,-0.13490628933215654,0.5276256432629056,-0.27959851713844397,0.0025905850856109596,-0.015381989586860708,0.4875733566077057,-0.4210712250284784,-0.2468177873871375
3,-0.4116606065148487,-0.4383812721168678,0.573430597782135,0.2052926868200302,0.2212767601013183,1.0723730453690619,-1.6827764796828664,1.525456018516456,1.9919295606138574,0.8640053411623135,-0.03392875038384333,0.08653917264310734,0.32509874542463374,-0.22981582191149832,-0.9269884762476068,0.06854490274277665,-0.37481803671388236,-0.655288957406211
3,-0.4670270280944272,-0.1960587489433643,0.3661534488201141,0.0703862011432647,0.5634604096412659,1.8565366328463246,-1.1709690753277766,0.34815150826794644,-3.0223742673477405,-0.3615714561479784,0.1392775534016121,0.13443752747571036,0.2689855240480987,0.011814837809689673,-0.26211259249670477,0.2324803527834536,-0.4217715778792244,-0.6984680088525062
3,0.0008923828485297,-0.0473098330241187,0.5227362513542175,0.2423255443572998,0.2349382489919662,-1.364206267667251,-0.8810157458841232,-1.5439538892554046,0.8406975981606062,-0.8726062292936977,0.034864899213316335,-0.09477777242165449,-0.5920840979018852,0.3126932518623279,0.12303840288079902,0.06188091029452966,-0.33647601231998814,-0.6694366155271795
3,-0.6602493927357057,-0.3330967925063866,0.5005477666854858,0.3367266058921814,0.1627256721258163,-1.1631652881754329,-0.35069450915176503,-0.3729218638657891,0.21023033097523017,-0.2969697066119772,-0.1480251135281659,-0.3152866558315283,0.29248858389500415,0.36014266390941674,-0.0577203161103457,0.5774415320171468,-0.5025074488371075,-0.6449400331842242
3,-0.1849494304612422,-0.3463536834292077,0.4758128523826599,0.4138992428779602,0.1102879121899604,-2.4079105874573115,3.711348489836726,0.027536625076614748,-0.1308912241241121,0.4837843968775529,-0.6738861708700834,-0.7252624261334563,-0.36326567346187294,0.39735756859225857,-0.23028457389735946,0.2143256281029398,-0.4311801450809262,-0.8095292559060501
3,-0.4798296122602128,-0.4773096821877309,0.3695082068443298,0.0723053663969039,0.558186411857605,3.554365487816761,1.0002109496613636,1.242450515133821,1.227253433808858,0.261506724856272,-0.16592459746103377,-0.45342591648000197,0.29519546527708745,-0.1189214112017931,-0.07018856117850807,0.28205210677830506,-0.25555905297488585,-0.5230972662431359
1,-0.5650267545003397,-0.3961151197563718,0.45743128657341,0.4755880236625671,0.066980667412281,-1.953924911114779,1.579406100775644,0.7617681295393852,-0.13586483932031448,-0.1604178200874876,0.4284170456075473,-0.20901095266836825,-0.25150238832588584,-0.055506996950022126,-0.072493511560334,0.01662806929002474,-0.5678785523627792,-0.7515460293340375
5,-0.6184437021620142,-0.5757088086335022,0.3368663489818573,0.035757839679718,0.6273757815361023,-1.6945311931176033,-2.267929535199157,0.6390227879300787,0.15983138785735887,-1.0950923106223514,-1.116731623945791,-0.6381474147193126,-0.26844240642343015,1.3541888503722737,0.8862835147599181,0.4470452156620165,-0.3357784579590592,-0.7037961434434451
5,-0.3175454661656194,-0.3029901960784315,0.3881712555885315,0.0604611933231353,0.5513675212860107,1.186688459339685,0.599785972729464,0.824306538828791,1.6075515443690667,-0.15862268049245862,0.8866735734288386,0.004378291010527021,1.5587212390915335,0.360028509562423,0.8016759500268844,0.21060202389128074,-0.34872301429749697,-0.5760592848993503
5,-0.4185061555006479,-0.2427329192546582,0.3014565110206604,0.0263820886611938,0.6721614003181458,-0.5398115839870437,-0.7401312248364159,-2.9565882428466095,1.1277584899303748,-1.5773914951492192,-0.5108180730485847,0.4044831606479133,-0.11227875386179988,0.09871274842892647,-0.1120075280665452,0.22251711292994505,-0.508434337158506,-0.7315346517338941
3,-0.2064592732451499,-0.1077772801910733,0.4353854060173034,0.1219709441065788,0.4426436424255371,2.607289286883289,-1.1101360376393603,-0.4227427198715317,-2.6675965823645837,0.1027597514544513,0.1622978266208441,-0.015100301202735766,0.2279053371718099,-0.12755263723825153,-0.27933355332823967,0.21553454253295026,-0.3833649437603194,-0.6270693576810907
1,-0.7908075623755036,0.1106372120151648,0.6351739764213562,0.1652446836233139,0.1995812952518463,-1.5987828626557201,-0.965028637210586,2.315451494042575,0.13216510285102911,-0.13879258600618163,-0.5799399080034261,1.2008032876774815,-0.42096947482673625,-0.2503919512025821,-0.009170553563422137,0.8303659600444462,-0.649721016117089,-0.48746078237473967
5,-0.4040825747462628,-0.3251022334067318,0.3593602776527405,0.0743693932890892,0.5662703514099121,1.6750508494722949,-1.222961798796563,0.5544653708207399,-3.126973875814563,-0.5113405946707189,0.18399246352420462,0.10618545261765171,0.2748557263475426,-0.019864771716110022,-0.32945551086808417,0.24678679244424742,-0.4635726144976132,-0.7318490545985147
3,-0.3492869947275554,-0.5248245706830282,0.3160029053688049,0.0810737013816833,0.6029233932495117,2.160663511056235,-0.8018223816743145,0.9633763838332343,1.2089465169492553,0.5343355383473412,-0.5399912932612718,-0.6197871882114581,0.3071534178064756,0.3122480409348445,-0.287827442954899,0.10411496286938497,-0.45995896040089296,-0.6022265237232992
3,-0.4497184892741765,-0.3169302071973829,0.5466734766960144,0.2584671676158905,0.194859430193901,-3.5794084207898758,1.7919236273768635,1.0068208043405167,-0.5604697402324311,-0.2539649184568097,-0.26756218782888036,-0.048619424513231355,-0.3376225418610414,-0.5850156244689558,-0.10109001522418708,0.2629229458806236,-0.47465158069332697,-0.5677544136371945
1,-0.4535127983670134,-0.517648616443797,0.4627406001091003,0.3229466676712036,0.21431265771389,-1.885421460903688,-0.7114644402374267,-1.7600444605878602,-0.27932609958291743,2.4307017595748976,0.1818710455552497,0.263590471206564,0.38638430332844226,-0.04927972590335077,0.191842919770095,0.501178609809538,-0.6882208625048486,-0.7130523386051135
3,-0.4240188740652799,-0.2937385784360874,0.5780061483383179,0.2481797784566879,0.1738141030073166,-0.05533468330022209,-2.818625884887264,0.005146649657630567,2.336058834513996,0.27368038806066713,-0.7361206982066612,-1.0691386332325268,0.753465955365185,1.5570263836408904,-1.5206152467215917,0.3873693781405918,-0.46485457567720556,-0.6227833587965987
5,-0.4935742211288798,-0.5494970741310035,0.2350430339574813,0.0087952297180891,0.7561617493629456,-0.4068889861109345,-1.2636076323324095,-1.26446879492097,-0.3155480902048083,0.8771854633262266,-0.14300568345251538,0.10889628575626677,-0.04919465448782076,0.14443975505819057,0.20241234738738562,0.2961115438478023,-0.30587294649250163,-0.5713479871770178
3,-0.5021184818231983,-0.3853587588881707,0.4127353131771087,0.0942655280232429,0.4929991960525512,0.8633761165659743,-1.482135668815636,0.9454582058748686,-2.356298550026619,-0.3506732795299766,0.1876316317214995,-0.07022781516455906,0.05428163032492118,0.4287699536670518,-0.10814955311949058,0.4110001608381945,-0.40126212649200277,-0.5748268058500677
1,-0.3247727474051771,-0.4803921568627452,0.544663667678833,0.2686187922954559,0.1867175698280334,0.6701828995297606,-1.8667893240850661,0.3672840501585479,2.0047085932554385,-0.6470777775946674,-0.1276415423674072,-0.656643390207488,0.9107912930072433,-0.3013964044524311,-0.8986938302583127,0.16844813372068404,-0.41273109575958816,-0.6080126297904538
3,-0.3954415853398829,-0.3697834879847728,0.4880238175392151,0.2510630190372467,0.2609131932258606,3.609997771764184,1.0328194572701388,1.20467606435126,1.189060631552805,0.31589488833567664,-0.2050004891698572,-0.436892390994692,0.23574157431020082,-0.13988905228305748,-0.058510026381155295,0.06893636226652784,-0.43868017186249253,-0.5762134754852362
1,-0.4985000155054853,-0.6711343196982884,0.5079087615013123,0.221320703625679,0.2707705199718475,1.4861773200289172,-0.9796500485649738,0.1375002382177427,-2.266042207664841,0.0372037980069592,0.20070220353810433,0.07874937738135399,0.25932552213695004,-0.037574119130954396,-0.17826284657914446,0.2685255235453854,-0.5123332712776741,-0.7059981800045256
1,-0.4843332113839257,-0.3982300884955752,0.550747275352478,0.1089052706956863,0.3403474986553192,3.83939011514809,3.3973321913123473,-0.6757175084992255,-0.15136133949357877,-0.4503201593236606,-0.0631246519435095,0.855898369556979,-0.35451065582541574,0.2629533222627667,0.40055169941155394,0.35543321505470277,-0.42237694111252966,-0.8091735197472011
1,0.1311035786355076,0.1095571095571095,0.4420848488807678,0.1304744333028793,0.4274407029151916,3.595172403209923,5.259791211744796,-1.0890153310936017,1.0108766703472556,-0.8614569158417755,-0.08576003134019584,1.3588163598225371,-0.43921775683259956,0.4825730616822304,0.6997122439671705,0.07604592373821877,-0.3979478236906335,-0.6441431482993609
3,-0.2858437959330895,-0.4203616352201257,0.3799743950366974,0.5388187170028687,0.0812069028615951,0.44290773101675535,-1.2062459513153314,1.4765056537867902,0.6897951013867792,0.4756884221776988,-0.5540225867385965,0.36882060752968887,-0.04904545887152829,-0.42642072863563724,-0.04956237414032424,-0.0012684663267475554,-0.5184184714319439,-0.6895076396492639
3,-0.6576763578444463,-0.0587686567164179,0.6348763108253479,0.1998121887445449,0.1653115302324295,-3.452021883936985,1.956736845829186,1.0848010237562116,-0.5755691854493393,-0.06964949128603937,-0.33463205069507873,-0.04321822365496641,-0.1686425216773195,-0.3732787108993818,-0.20434685286180226,0.4519085974347259,-0.3202808511095813,-0.3911490390693384
5,-0.5962470999234838,-0.5280833062154247,0.5552330017089844,0.2557060420513153,0.1890609115362167,0.8096233943700748,-2.927639466104603,0.8625517386035335,1.709691078191793,0.45162981384337064,-0.6214761903137718,0.20214802050425376,0.18027362536589794,-0.3850815917838607,-0.7343418464060393,0.24758917020220642,-0.1976991335612853,-0.6175923047861512
3,-0.384179447149682,-0.4395656753096945,0.6148200631141663,0.1715429276227951,0.2136370539665222,0.41323463699413765,-2.4042334215128243,0.11751374910412533,-1.1254442972258505,-0.3887621803054075,-0.7130318009808931,-1.3068120314851712,-1.048099863708251,-0.43953753325701095,0.2788021745458743,0.561505060180916,-0.4937253015906355,-0.7114547242835971
3,-0.3567604219092901,-0.1028751123090744,0.5903142690658569,0.1828683316707611,0.2268174290657043,-2.7646452493432823,0.40238399431958827,0.37898513334915346,-2.2890002017215183,-1.9707661021277394,-1.676596383897582,0.2652941049861613,2.809884589076792,-0.2794397220160329,-0.13717726101879157,0.3388986229317761,-0.2534879116848661,-0.48828411298732066
5,-0.4183139697829151,-0.0693017947919909,0.3062231838703155,0.0245031490921974,0.6692736744880676,-0.47888650807556593,-0.7879944264606896,-3.0297490984549205,1.1502155386124686,-1.6901777827613251,-0.5355213722162224,0.46832098100081726,-0.09492300626123985,0.10033394081907002,-0.15565184501428656,0.21085730794113214,-0.5979917785668394,-0.7361608566666262
3,-0.3430553076039442,-0.358981257286342,0.4112222492694855,0.4953992962837219,0.0933784618973732,1.0024704261977002,-1.8028957414214128,1.7044283215744045,1.0767123177619942,0.7209939443382548,-1.364549421762302,0.5563181237171659,0.015542771929045884,-0.6318866720827516,0.2308462983430277,0.11319073423650629,-0.46462292646494996,-0.5953517879278135
5,-0.3935106530346008,-0.2849317528735631,0.4886589050292969,0.2574151456356048,0.253926008939743,-0.47882775055243015,-0.8628390802424017,0.8552766257902974,0.048748953472354924,-0.31403170569307404,1.0530938159979002,-0.005112440363702604,-0.5495933953173731,0.698901558681856,-0.023761185502028232,0.11579915815714806,-0.34582993819932806,-0.6832779386633592
3,-0.2242618534986526,-0.5130680813439434,0.2807466089725494,0.0191886760294437,0.7000647187232971,-0.9412492532668991,-1.2983621570301234,-2.4149841794595677,-0.4489875205254829,1.882336166354217,0.026600691744482992,0.16577105615899557,0.2057452501280596,0.05915882975481682,0.20678670113252193,0.25289869322905456,-0.5424180167523183,-0.7636176964874529
3,-0.0846782191819369,-0.2911497105045491,0.5227155685424805,0.2024640440940857,0.2748204171657562,-0.4829505131055613,0.2620899912464229,-0.09218528512109136,0.5433208264317001,0.8304714964515075,-0.2976064694429261,-0.5835534546211266,-0.0461580726419036,-0.5706719252982133,0.08327106653443228,0.1225108036885615,-0.30948424930176943,-0.6477098602727349
5,-0.3848963967607803,-0.6771123197571467,0.5117504000663757,0.3967242538928985,0.0915253683924675,-2.3364106731182672,0.42393102696597446,1.1330760677342877,1.0164198169735612,-1.0876132035167434,0.9655620543198784,0.37270226042091353,-0.05261143985626567,-0.7839085126800153,-0.23146756090630552,0.12689739185509036,-0.594131040863563,-0.6955596412164985
5,0.0453464728669991,-0.4575698505523067,0.2690751552581787,0.0230789929628372,0.7078458666801453,-0.23342723700972143,-0.7602808002667819,-2.3430339566095126,0.6789153990515298,-1.0350161703970284,-0.3393948273436459,0.2175503619836139,-0.11926371055986797,-0.0424428097254916,-0.15978631280161415,-0.1661230508997639,-0.2979923461589243,-0.7343364566957579
3,-0.4719506448328608,-0.4290244513060169,0.5694162249565125,0.3089649677276611,0.1216188669204711,-0.26973850275666406,-0.4604944078109616,-0.7751374142402238,-0.357386651924015,-0.1309162226073983,1.8898937477364848,-0.46003636761033473,-0.2796293568729684,-0.45108378451452574,0.047642083292618716,0.3928709835960671,-0.5452506210160312,-0.7226238230740754
3,0.0211486665002828,-0.3438368860055606,0.5327878594398499,0.2537814378738403,0.2134307026863098,-2.597228720615499,4.402047104770812,-0.16131193032153038,-0.29570568313084683,0.3940772115223671,-1.066115189344772,-0.5285005120534797,-0.7660592440533438,0.4767227664264417,-0.35691605841157886,0.18093869509218571,-0.5137774081727078,-0.67507712181426
3,-0.2862066883840852,-0.6644714811920973,0.550459623336792,0.2782475352287292,0.1712927967309951,-1.5556111333079596,-2.499778369419113,1.1710274360396449,0.1682622643536942,-0.7245461430802382,-1.1746682616305233,-0.5881532657810178,-0.29027470635245384,1.2287898025087771,0.8142066952927298,-0.017185507181283657,-0.37911034129092724,-0.6409927167145733
5,-0.3954667481046258,-0.1852275132275132,0.6005582809448242,0.2306733131408691,0.1687683463096618,-2.128253319692659,1.574849327368282,0.703750320761747,-0.8930804599755626,0.39753803604633287,-0.19856668220159357,0.15268216912839622,-0.009727250632533881,-0.19704019752466023,-0.41882543762727537,0.1527382621644095,-0.5674851280776957,-0.7263980053958355
1,-0.2113701271290605,-0.4407448725650049,0.2807182967662811,0.0122701916843652,0.7070115208625793,-0.012451211138680003,-0.7020126206643023,-3.195378764867407,0.09332326847963675,-0.5024591741301229,-0.44924222674353986,-0.15238729702474163,-0.23751722889623825,0.06293461211864186,-0.17913111249443686,0.36630694973789263,-0.4849990037619913,-0.7732586699625522
